user_id,profile_source,has_profile,university_name,school_tier,class_year,major_name,major_cat,mentor_booked,live_resume_used,resume_tool_used,course_previews,target_co_searches,logins,content_views,forum_posts,total_events,intent_events,intent_ratio,tenure_days,days_since_active,email_open_rate,email_click_rate,has_email_record,upgraded
U100355,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,0,1,3,6,0,11,2,0.182,172,33,0.269,0.111,1,0
U100659,resume_template_form,1,Emory University,semi_target,junior,Statistics,stem,0,0,0,0,0,17,16,2,35,0,0.0,199,4,0.346,0.164,1,0
U101479,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,1,4,6,1,12,1,0.083,164,32,0.177,0.082,1,0
U100229,info_session_registration,1,Harvard University,target,sophomore,Mathematics,stem,0,0,1,5,5,19,29,3,62,11,0.177,205,3,0.825,0.391,1,0
U100427,email_capture,1,University of Nevada,non_target,senior,Mathematics,stem,0,0,1,0,0,9,19,2,31,1,0.032,204,1,0.348,0.137,1,0
U100398,resume_template_form,1,Arizona State University,non_target,senior,Mathematics,stem,0,0,1,0,0,6,9,0,16,1,0.062,186,10,0.467,0.227,1,0
U101665,email_capture,1,University of Michigan,target,senior,Accounting,finance_econ,0,1,1,0,1,12,18,2,35,3,0.086,198,4,0.614,0.36,1,0
U101053,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,11,16,1,28,0,0.0,199,6,0.32,0.191,1,0
U100082,resume_template_form,1,Kent State University,non_target,senior,Accounting,finance_econ,0,0,1,0,1,8,9,1,20,2,0.1,197,6,0.519,0.288,1,0
U101163,info_session_registration,1,University of Illinois,semi_target,junior,Accounting,finance_econ,0,0,0,0,0,6,17,4,27,0,0.0,205,3,0.444,0.158,1,0
U101017,info_session_registration,1,University of Illinois,semi_target,senior,Mathematics,stem,0,0,0,0,0,5,6,1,12,0,0.0,189,13,0.212,0.083,1,0
U100077,email_capture,1,Cornell University,target,junior,Accounting,finance_econ,0,0,0,4,4,14,17,1,40,8,0.2,196,0,0.905,0.529,1,0
U101362,self_completed_profile,1,University of Kansas,non_target,sophomore,Mathematics,stem,0,0,1,5,8,14,35,7,70,14,0.2,202,4,0.886,0.363,1,0
U100646,resume_template_form,1,University of Michigan,target,freshman,Psychology,other,0,0,0,0,2,6,4,0,12,2,0.167,202,2,0.63,0.257,1,0
U101626,resume_template_form,1,Kent State University,non_target,senior,History,other,0,0,0,0,0,12,17,3,32,0,0.0,206,0,0.509,0.234,1,1
U101722,email_capture,1,Kent State University,non_target,sophomore,Economics,finance_econ,0,0,0,2,1,3,3,0,9,3,0.333,139,57,0.277,0.106,1,0
U101916,resume_workshop_registration,1,University of Illinois,semi_target,freshman,Computer Science,stem,0,0,0,0,0,9,19,2,30,0,0.0,200,8,0.319,0.146,1,0
U100861,email_capture,1,University of Nevada,non_target,junior,Statistics,stem,0,0,1,1,1,1,1,0,5,3,0.6,37,26,0.113,0.063,1,0
U101754,resume_template_form,1,University of Pennsylvania,target,senior,Mathematics,stem,0,0,0,0,2,7,17,2,28,2,0.071,203,1,0.58,0.303,1,0
U100369,resume_template_form,1,University of Pennsylvania,target,sophomore,Communications,other,0,1,0,6,6,10,18,4,45,13,0.289,207,0,0.662,0.308,1,0
U101050,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,1,1,3,4,5,3,0,18,10,0.556,184,21,0.61,0.234,1,0
U100664,info_session_registration,1,San Diego State,non_target,junior,Statistics,stem,0,1,1,2,2,1,1,0,8,6,0.75,174,14,0.316,0.141,1,0
U101488,self_completed_profile,1,University of Illinois,semi_target,senior,History,other,0,0,0,4,1,3,2,0,10,5,0.5,192,1,0.517,0.277,1,0
U101978,resume_workshop_registration,1,Harvard University,target,junior,Engineering,stem,0,0,1,4,7,10,15,1,38,12,0.316,180,5,0.656,0.29,1,1
U100710,resume_template_form,1,Kent State University,non_target,junior,Engineering,stem,0,0,0,0,0,6,3,0,9,0,0.0,166,31,0.22,0.079,1,0
U100810,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,5,1,0,6,0,0.0,190,6,0.196,0.11,1,0
U101472,resume_template_form,1,Ohio State University,semi_target,junior,Mathematics,stem,1,1,1,4,6,11,18,2,44,13,0.295,199,0,0.845,0.467,1,0
U101739,info_session_registration,1,San Diego State,non_target,sophomore,Accounting,finance_econ,0,0,1,3,5,7,15,3,34,9,0.265,198,0,0.648,0.24,1,0
U100195,resume_template_form,1,Kent State University,non_target,senior,Finance,finance_econ,1,0,0,5,4,6,8,0,24,10,0.417,191,1,0.606,0.332,1,0
U101055,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,0,0,7,13,0,21,1,0.048,199,1,0.376,0.16,1,1
U101165,resume_template_form,1,New York University,target,senior,Communications,other,0,0,0,3,2,2,4,1,12,5,0.417,183,0,0.413,0.216,1,0
U101782,resume_template_form,1,University of Kansas,non_target,junior,Mathematics,stem,0,0,0,0,3,7,15,0,25,3,0.12,199,1,0.422,0.224,1,0
U101023,resume_template_form,1,University of Kansas,non_target,junior,Mathematics,stem,0,0,1,0,3,6,10,2,22,4,0.182,169,10,0.423,0.221,1,0
U101905,self_completed_profile,1,University of Chicago,target,junior,Computer Science,stem,1,0,0,4,10,16,24,4,59,15,0.254,208,0,0.877,0.488,1,0
U100737,resume_template_form,1,Cornell University,target,sophomore,Engineering,stem,0,0,0,4,5,12,12,2,35,9,0.257,205,3,0.727,0.308,1,0
U101962,resume_template_form,1,Harvard University,target,freshman,Communications,other,0,0,0,0,0,8,10,0,18,0,0.0,188,6,0.398,0.223,1,0
U100592,resume_workshop_registration,1,Harvard University,target,junior,Economics,finance_econ,0,1,1,3,7,15,16,1,44,12,0.273,198,8,0.778,0.395,1,1
U101670,resume_template_form,1,Harvard University,target,senior,Accounting,finance_econ,0,0,0,8,5,5,16,1,35,13,0.371,190,5,0.446,0.175,1,0
U101033,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,1,5,9,0,15,1,0.067,164,16,0.422,0.17,1,0
U101418,email_capture,1,Temple University,non_target,senior,Economics,finance_econ,0,0,0,1,0,7,4,0,12,1,0.083,167,24,0.435,0.169,1,0
U100117,self_completed_profile,1,UT Austin,semi_target,senior,Psychology,other,1,0,1,6,7,8,24,3,50,15,0.3,195,7,0.651,0.278,1,0
U101873,resume_template_form,1,Emory University,semi_target,freshman,Economics,finance_econ,0,0,0,0,0,1,1,0,2,0,0.0,195,9,0.218,0.089,1,0
U100333,resume_template_form,1,Arizona State University,non_target,sophomore,History,other,0,1,1,2,2,6,10,0,22,6,0.273,177,4,0.327,0.143,1,1
U101868,info_session_registration,1,UT Austin,semi_target,senior,Finance,finance_econ,0,1,1,7,8,13,30,5,65,17,0.262,201,5,0.984,0.495,1,1
U101275,resume_template_form,1,Boston College,semi_target,freshman,Communications,other,0,0,0,0,1,6,10,1,18,1,0.056,172,2,0.387,0.203,1,0
U100965,info_session_registration,1,San Diego State,non_target,junior,Engineering,stem,1,0,0,0,1,5,8,0,15,2,0.133,179,22,0.362,0.147,1,0
U100087,email_capture,1,University of Illinois,semi_target,freshman,Political Science,other,0,0,0,1,0,12,16,1,30,1,0.033,196,9,0.0,0.0,0,0
U100764,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,4,12,17,1,35,5,0.143,203,5,0.43,0.244,1,0
U100995,info_session_registration,1,University of Pennsylvania,target,junior,Finance,finance_econ,0,0,0,0,0,4,10,1,15,0,0.0,202,6,0.374,0.199,1,1
U101927,info_session_registration,1,University of Illinois,semi_target,junior,Accounting,finance_econ,1,0,0,2,0,14,17,2,36,3,0.083,203,0,0.607,0.248,1,0
U101746,email_capture,1,Ohio State University,semi_target,sophomore,Statistics,stem,1,0,1,8,11,9,14,0,44,21,0.477,181,11,0.688,0.328,1,1
U100786,resume_template_form,1,Ohio State University,semi_target,junior,History,other,0,0,0,1,0,9,8,2,20,1,0.05,183,6,0.436,0.231,1,0
U100577,self_completed_profile,1,University of Kansas,non_target,sophomore,Statistics,stem,0,0,1,2,6,7,6,0,22,9,0.409,188,8,0.543,0.28,1,0
U101644,resume_template_form,1,Ohio State University,semi_target,junior,Psychology,other,1,1,1,2,5,14,12,2,38,10,0.263,193,11,0.643,0.374,1,0
U101128,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,2,5,8,12,3,32,9,0.281,203,2,0.72,0.36,1,0
U101900,resume_template_form,1,Boston College,semi_target,freshman,Statistics,stem,0,0,1,0,1,4,4,0,10,2,0.2,185,23,0.343,0.194,1,1
U100926,resume_template_form,1,San Diego State,non_target,freshman,Communications,other,0,0,0,0,0,14,6,1,21,0,0.0,205,0,0.211,0.09,1,0
U100530,info_session_registration,1,University of Illinois,semi_target,junior,Finance,finance_econ,0,0,0,0,2,12,7,0,21,2,0.095,192,8,0.666,0.265,1,0
U101526,resume_template_form,1,New York University,target,freshman,Economics,finance_econ,0,1,0,2,4,8,7,0,22,7,0.318,204,3,0.532,0.286,1,0
U101046,resume_template_form,1,UT Austin,semi_target,freshman,Mathematics,stem,1,0,1,0,1,9,12,1,25,3,0.12,196,10,0.519,0.267,1,0
U101123,resume_workshop_registration,1,University of Michigan,target,freshman,Accounting,finance_econ,0,0,1,2,5,3,14,0,25,8,0.32,197,2,0.501,0.204,1,0
U101907,self_completed_profile,1,Cornell University,target,junior,Communications,other,1,1,0,3,7,7,17,1,37,12,0.324,186,11,0.58,0.287,1,0
U101841,email_capture,1,University of Pennsylvania,target,senior,Political Science,other,0,0,1,7,2,17,24,4,55,10,0.182,207,1,0.0,0.0,0,0
U101119,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,2,3,11,14,0,32,7,0.219,197,11,0.607,0.361,1,0
U101885,email_capture,1,University of Nevada,non_target,senior,Political Science,other,0,1,0,0,0,14,11,1,27,1,0.037,181,0,0.52,0.194,1,0
U101737,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,1,3,1,0,5,1,0.2,121,66,0.309,0.129,1,0
U102007,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,0,5,12,1,20,2,0.1,137,60,0.425,0.239,1,0
U101546,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,2,13,13,2,32,4,0.125,192,2,0.583,0.249,1,0
U100851,resume_template_form,1,Arizona State University,non_target,junior,Political Science,other,1,0,1,0,0,9,5,0,16,2,0.125,185,9,0.461,0.179,1,1
U100539,info_session_registration,1,Boston College,semi_target,junior,Economics,finance_econ,0,0,1,1,7,14,21,1,45,9,0.2,202,4,0.756,0.444,1,0
U100678,email_capture,1,University of Virginia,semi_target,senior,Mathematics,stem,0,0,0,3,3,6,6,0,18,6,0.333,198,0,0.492,0.197,1,0
U100599,resume_template_form,1,Cornell University,target,junior,Communications,other,1,0,0,1,1,11,22,0,36,3,0.083,202,3,0.578,0.25,1,0
U101348,info_session_registration,1,Temple University,non_target,freshman,History,other,0,1,0,0,0,1,1,0,3,1,0.333,144,4,0.436,0.155,1,0
U101758,email_capture,1,University of Pennsylvania,target,sophomore,Accounting,finance_econ,0,0,0,0,0,3,6,0,9,0,0.0,208,1,0.332,0.119,1,0
U100536,info_session_registration,1,University of Illinois,semi_target,junior,Communications,other,0,0,0,0,0,14,13,5,32,0,0.0,197,6,0.352,0.129,1,0
U100835,email_capture,1,Emory University,semi_target,freshman,Psychology,other,0,1,0,0,0,13,10,1,25,1,0.04,200,5,0.42,0.19,1,0
U101453,resume_template_form,1,University of Illinois,semi_target,junior,Accounting,finance_econ,1,0,0,0,2,11,12,1,27,3,0.111,161,17,0.683,0.281,1,0
U101381,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,1,1,3,3,3,9,0,21,9,0.429,201,5,0.598,0.216,1,0
U101553,resume_template_form,1,San Diego State,non_target,freshman,Political Science,other,0,0,0,1,0,5,8,0,14,1,0.071,160,42,0.252,0.105,1,0
U101299,resume_template_form,1,University of Nevada,non_target,sophomore,Political Science,other,0,1,1,1,0,7,16,0,26,3,0.115,193,6,0.475,0.177,1,0
U100691,self_completed_profile,1,Temple University,non_target,sophomore,Communications,other,0,1,1,5,8,1,1,0,17,15,0.882,185,2,0.476,0.259,1,0
U101116,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,1,5,5,0,12,2,0.167,199,4,0.277,0.147,1,0
U101667,resume_template_form,1,Arizona State University,non_target,freshman,Finance,finance_econ,0,0,0,0,0,4,1,1,6,0,0.0,172,18,0.275,0.153,1,0
U100943,resume_template_form,1,Cornell University,target,sophomore,Finance,finance_econ,1,0,0,0,6,9,25,3,44,7,0.159,192,2,0.665,0.304,1,0
U101327,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,2,4,0,6,0,0.0,104,95,0.376,0.134,1,0
U100232,resume_template_form,1,University of Nevada,non_target,freshman,Economics,finance_econ,0,1,1,1,2,13,8,0,26,5,0.192,208,0,0.39,0.195,1,0
U100046,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,0,6,11,0,18,1,0.056,180,5,0.3,0.136,1,0
U100259,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,9,16,2,27,0,0.0,186,3,0.326,0.129,1,0
U101458,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,5,0,6,0,0.0,166,17,0.271,0.1,1,0
U101063,resume_workshop_registration,1,University of Virginia,semi_target,freshman,Engineering,stem,0,1,1,2,3,9,26,0,42,7,0.167,180,21,0.588,0.229,1,1
U101471,resume_template_form,1,University of Pennsylvania,target,sophomore,Finance,finance_econ,0,0,0,0,5,9,19,1,34,5,0.147,194,7,0.849,0.387,1,0
U101522,email_capture,1,University of Nevada,non_target,junior,Economics,finance_econ,0,0,0,3,2,5,12,2,24,5,0.208,188,20,0.573,0.247,1,0
U101829,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,0,0,3,8,19,2,33,4,0.121,206,0,0.569,0.219,1,0
U100784,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,2,5,3,11,3,25,8,0.32,188,21,0.642,0.325,1,0
U100447,resume_template_form,1,University of Michigan,target,sophomore,Computer Science,stem,0,0,0,0,0,6,4,0,10,0,0.0,190,19,0.292,0.172,1,0
U100967,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,1,2,5,0,10,3,0.3,176,27,0.266,0.134,1,0
U100088,info_session_registration,1,Cornell University,target,freshman,Psychology,other,0,0,1,0,1,11,15,2,30,2,0.067,184,13,0.54,0.32,1,0
U100168,resume_template_form,1,University of Virginia,semi_target,junior,Mathematics,stem,1,1,0,0,4,10,6,3,25,6,0.24,199,4,0.511,0.271,1,0
U101068,email_capture,1,University of Illinois,semi_target,junior,Economics,finance_econ,0,0,1,1,4,9,11,3,29,6,0.207,194,0,0.681,0.366,1,0
U101316,info_session_registration,1,Cornell University,target,sophomore,Engineering,stem,0,0,0,3,4,14,25,3,49,7,0.143,201,5,0.93,0.52,1,0
U100067,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,2,4,0,6,0,0.0,145,15,0.279,0.117,1,0
U100363,info_session_registration,1,Ohio State University,semi_target,sophomore,Computer Science,stem,0,0,1,1,1,3,8,0,14,3,0.214,200,8,0.0,0.0,0,0
U100922,info_session_registration,1,Temple University,non_target,senior,Communications,other,0,1,0,0,0,8,13,2,24,1,0.042,204,0,0.514,0.213,1,0
U100632,self_completed_profile,1,New York University,target,freshman,Political Science,other,0,0,0,1,1,1,3,0,6,2,0.333,179,3,0.381,0.161,1,0
U100345,resume_template_form,1,Arizona State University,non_target,freshman,Mathematics,stem,0,0,0,0,1,3,6,0,10,1,0.1,135,50,0.228,0.083,1,0
U100494,resume_workshop_registration,1,Cornell University,target,junior,Communications,other,0,0,1,7,8,6,7,0,29,16,0.552,195,0,0.683,0.361,1,1
U101651,self_completed_profile,1,University of Virginia,semi_target,senior,Finance,finance_econ,1,0,0,3,3,12,23,0,42,7,0.167,206,1,0.778,0.462,1,0
U100544,info_session_registration,1,University of Nevada,non_target,junior,Political Science,other,0,0,1,1,3,6,7,2,20,5,0.25,204,1,0.465,0.244,1,0
U101243,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,2,13,17,3,35,2,0.057,186,1,0.693,0.334,1,0
U101049,email_capture,1,University of Illinois,semi_target,senior,Political Science,other,0,0,1,2,5,7,15,1,31,8,0.258,184,24,0.567,0.308,1,0
U101018,email_capture,1,University of Nevada,non_target,freshman,Political Science,other,0,0,0,0,0,10,15,1,26,0,0.0,200,3,0.53,0.238,1,0
U100136,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,1,4,9,0,15,2,0.133,176,21,0.376,0.203,1,0
U100489,info_session_registration,1,University of Virginia,semi_target,junior,Political Science,other,1,0,1,4,8,12,19,2,47,14,0.298,208,0,0.798,0.446,1,1
U101178,info_session_registration,1,University of Illinois,semi_target,junior,Economics,finance_econ,1,0,1,2,5,7,18,2,36,9,0.25,204,0,0.672,0.243,1,0
U101129,email_capture,1,Harvard University,target,freshman,Engineering,stem,0,1,0,2,1,13,14,1,32,4,0.125,166,25,0.52,0.206,1,0
U101606,resume_template_form,1,San Diego State,non_target,sophomore,Psychology,other,0,0,0,0,0,1,1,0,2,0,0.0,111,46,0.294,0.131,1,0
U100730,resume_template_form,1,University of Chicago,target,junior,Communications,other,0,0,0,0,0,12,16,1,29,0,0.0,188,17,0.429,0.203,1,0
U101887,email_capture,1,UT Austin,semi_target,junior,History,other,0,0,0,1,2,7,9,0,19,3,0.158,190,1,0.418,0.2,1,0
U101092,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,1,0,8,7,10,21,3,51,17,0.333,197,7,0.722,0.407,1,1
U100950,info_session_registration,1,University of Virginia,semi_target,senior,Economics,finance_econ,1,0,1,1,5,8,19,0,35,8,0.229,204,2,0.608,0.358,1,0
U101969,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,0,10,11,0,22,1,0.045,176,0,0.0,0.0,0,0
U101323,resume_template_form,1,UT Austin,semi_target,senior,Statistics,stem,1,1,0,5,6,9,19,1,42,13,0.31,208,1,0.745,0.336,1,1
U101395,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,3,5,1,1,0,11,9,0.818,186,1,0.254,0.092,1,0
U101516,info_session_registration,1,University of Kansas,non_target,senior,Accounting,finance_econ,0,0,1,4,2,8,19,3,37,7,0.189,179,28,0.53,0.226,1,0
U100024,resume_workshop_registration,1,University of Pennsylvania,target,junior,Computer Science,stem,1,0,1,3,6,1,6,0,18,11,0.611,192,6,0.529,0.285,1,1
U100535,self_completed_profile,1,New York University,target,junior,Political Science,other,0,1,0,2,2,8,7,0,20,5,0.25,193,16,0.282,0.113,1,0
U100356,resume_template_form,1,University of Chicago,target,junior,History,other,1,0,1,0,2,11,7,1,23,4,0.174,197,2,0.46,0.196,1,1
U100770,email_capture,1,Ohio State University,semi_target,freshman,Computer Science,stem,1,0,1,4,3,3,5,0,17,9,0.529,145,38,0.492,0.195,1,0
U101101,resume_template_form,1,University of Michigan,target,senior,Engineering,stem,0,1,1,0,3,13,16,3,37,5,0.135,208,0,0.539,0.246,1,0
U100268,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,1,0,8,8,0,18,2,0.111,200,5,0.434,0.244,1,0
U101086,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,3,0,4,0,0.0,205,3,0.223,0.086,1,0
U100287,email_capture,1,University of Kansas,non_target,freshman,Psychology,other,0,0,0,0,0,7,14,0,21,0,0.0,191,4,0.358,0.181,1,0
U100402,email_capture,1,Boston College,semi_target,junior,Statistics,stem,0,0,0,1,1,9,11,0,22,2,0.091,196,0,0.469,0.264,1,0
U100107,resume_template_form,1,University of Chicago,target,junior,Mathematics,stem,0,0,1,0,2,5,13,2,23,3,0.13,182,4,0.441,0.25,1,0
U101397,email_capture,1,Boston College,semi_target,senior,Computer Science,stem,0,0,1,1,3,9,10,2,26,5,0.192,209,0,0.621,0.319,1,1
U100795,info_session_registration,1,Emory University,semi_target,junior,Engineering,stem,0,1,1,3,6,17,24,4,56,11,0.196,203,0,0.644,0.289,1,1
U100053,resume_workshop_registration,1,Ohio State University,semi_target,junior,Finance,finance_econ,0,0,0,2,2,15,15,2,36,4,0.111,190,18,0.608,0.331,1,0
U101832,info_session_registration,1,University of Pennsylvania,target,senior,Accounting,finance_econ,0,0,1,1,6,12,25,4,49,8,0.163,207,2,0.916,0.348,1,0
U101785,email_capture,1,Temple University,non_target,junior,Finance,finance_econ,1,0,1,5,3,3,16,1,30,10,0.333,202,6,0.606,0.281,1,0
U100746,self_completed_profile,1,Boston College,semi_target,sophomore,Political Science,other,0,0,1,7,8,13,11,4,44,16,0.364,186,0,0.859,0.387,1,0
U101586,info_session_registration,1,Harvard University,target,sophomore,Psychology,other,1,0,0,2,10,13,15,2,43,13,0.302,192,10,0.0,0.0,0,0
U100672,resume_template_form,1,University of Chicago,target,sophomore,Mathematics,stem,1,0,1,7,3,6,13,0,31,12,0.387,179,17,0.718,0.364,1,0
U100207,resume_workshop_registration,1,UT Austin,semi_target,junior,History,other,1,0,1,2,6,17,24,6,57,10,0.175,200,8,0.714,0.327,1,0
U100083,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,3,1,1,0,6,4,0.667,154,42,0.341,0.198,1,0
U101585,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,3,3,4,13,0,23,6,0.261,198,3,0.558,0.262,1,0
U100767,info_session_registration,1,University of Illinois,semi_target,senior,Economics,finance_econ,1,1,1,6,2,5,10,2,28,11,0.393,203,6,0.517,0.241,1,1
